mn_tbl,spc_tbl,spc_ltx_tbl,cat_tbl,mt_tbl,freq_tbl,freq_rs_tbl,EU_K_tbl,aij_tbl,qn_tbl,peak_tbl,peak_val,intint_tbl,intint_val,nupper_deg_tbl,in_aces_tbl
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,248.86941149999998,248.8362059399722,181.1886108708062,-2.884617676285947,"$29_{0,29} – 28_{0,28}$",$0.1186039718250797 \pm 0.0637998892602267$,0.1186039718250797,$0.5930577954636573 \pm 0.14533753629637713$,0.5930577954636573,$927706777.2864187 1 / cm2 \pm 227348191.77420694 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,249.05436799999998,249.0207223840586,41.02134090518224,-3.381086497096343,"$5_{2,3} – 4_{3,2}$",$0.5493102264710727 \pm 0.0637998892602267$,0.5493102264710727,$1.1003943375284493 \pm 0.14522960354915604$,1.1003943375284493,$9667501188.828033 1 / cm2 \pm 1275912931.4659808 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,249.44330100000002,249.4096028417545,145.33248238718465,-4.828546321608283,"$7_{4,4} – 8_{3,5}$",$0.07586750340651255 \pm 0.0637998892602267$,0.07586750340651255,$0.6321186688756376 \pm 0.1497586206855535$,0.6321186688756376,$85850411757.22287 1 / cm2 \pm 20339281029.17328 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,249.451842,249.41814268792126,145.3324606574723,-4.828531781657744,"$7_{4,3} – 8_{3,6}$",$0.12292832411527638 \pm 0.0637998892602267$,0.12292832411527638,$0.9345117007929656 \pm 0.14499819619275012$,0.9345117007929656,$126923987978.46152 1 / cm2 \pm 19693439145.653286 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,250.16177489999998,250.12756245569992,97.23469754679877,-3.8238157680848675,"$7_{1,6} – 7_{0,7}$",$0.05844305716136039 \pm 0.0637998892602267$,0.05844305716136039,$0.7573456731113957 \pm 0.1445867065078911$,0.7573456731113957,$13644081538.39319 1 / cm2 \pm 2604824828.3465476 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,250.44033679999998,250.40692163826165,184.63491374075824,-2.8810734146948085,"$28_{3,26} – 27_{3,25}$",$0.018290565856386054 \pm 0.062125331174919286$,0.018290565856386054,$0.12363187774779515 \pm 0.1406351327790574$,0.12363187774779515,$201067828.18344215 1 / cm2 \pm 228720951.49973872 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,250.506853,250.47301116283646,153.09839032774013,-4.0728294602299195,"$11_{0,11} – 10_{1,10}$",$0.7789199855006854 \pm 0.062125331174919286$,0.7789199855006854,$2.927178868676643 \pm 0.14059779042829193$,2.927178868676643,$45891803004.95134 1 / cm2 \pm 2204267791.8700747 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,250.63520000000003,250.60134082399634,230.82900346726302,-4.081991445576755,"$12_{3,9} – 12_{2,10}$",$0.21301407903130282 \pm 0.062125331174919286$,0.21301407903130282,$1.054498189666353 \pm 0.14052579214318667$,1.054498189666353,$15549857643.36994 1 / cm2 \pm 2072223626.8037002 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,250.924398,250.8904997552383,202.98327059238667,-4.084101406100262,"$11_{3,8} – 11_{2,9}$",$0.23161729909961565 \pm 0.062125331174919286$,0.23161729909961565,$1.2178281163456361 \pm 0.14496714222310503$,1.2178281163456361,$19660309990.251404 1 / cm2 \pm 2340312985.2671356 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.164108,251.13017737198535,177.45634140457526,-4.0873424265778215,"$10_{3,7} – 10_{2,8}$",$0.20329207338992078 \pm 0.062125331174919286$,0.20329207338992078,$1.3514171859210131 \pm 0.1402298692256829$,1.3514171859210131,$24119746419.733513 1 / cm2 \pm 2502786646.0724072 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.314367,251.28041607297735,50.66889444849897,-3.0704739892569646,"$7_{0,7} – 6_{1,6}$",$0.8407376311083568 \pm 0.062125331174919286$,0.8407376311083568,$2.403341467787119 \pm 0.14014602682471838$,2.403341467787119,$7711104580.001085 1 / cm2 \pm 449657563.77185947 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.359888,251.32593092338803,154.24891427882207,-4.09214305728429,"$9_{3,6} – 9_{2,7}$",$0.23931464285081222 \pm 0.062125331174919286$,0.23931464285081222,$1.459556558648673 \pm 0.14012064653205877$,1.459556558648673,$29157302752.45525 1 / cm2 \pm 2799165327.7126822 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,251.4212649,251.3868802062366,64.0661599143669,-4.041749631474911,"$6_{0,6} – 5_{1,5}$",$0.2509532385341186 \pm 0.062125331174919286$,0.2509532385341186,$1.269925189442761 \pm 0.14008644031319775$,1.269925189442761,$44042522031.40217 1 / cm2 \pm 4858365032.118142 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.5087085,251.474731318712,47.48859690973793,-3.1707800968960886,"$6_{1,5} – 5_{2,4}$",$0.26534926007885745 \pm 0.062125331174919286$,0.26534926007885745,$0.542780485089381 \pm 0.1400377355876074$,0.542780485089381,$7606275083.965027 1 / cm2 \pm 1962424162.761668 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.517309,251.4833306568407,133.36111270327095,-4.09931168347936,"$8_{3,5} – 8_{2,6}$",$0.3405637438769616 \pm 0.062125331174919286$,0.3405637438769616,$1.9395086426536645 \pm 0.1446254058489525$,1.9395086426536645,$44079356909.4272 1 / cm2 \pm 3286912335.6235094 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.527311,251.4933313056359,47.488626422804145,-3.170669838656871,"$6_{2,5} – 5_{1,4}$",$0.557059630340055 \pm 0.062125331174919286$,0.557059630340055,$1.7114815578032971 \pm 0.1400273786529491$,1.7114815578032971,$7993790375.1220875 1 / cm2 \pm 654023706.3180606 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.64178700000002,251.60779184067718,114.79334048261457,-4.110124441060921,"$7_{3,4} – 7_{2,5}$",$0.4009475176306701 \pm 0.062125331174919286$,0.4009475176306701,$1.9267456861368166 \pm 0.1445538649431143$,1.9267456861368166,$50929347412.25605 1 / cm2 \pm 3820968205.8421054 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,251.7287467,251.69515963134864,41.43874111438811,-4.228642450082133,"$10_{4,6} – 9_{3,7}$",$0.0008810356347780934 \pm 0.062125331174919286$,0.0008810356347780934,$-0.29544470374523 \pm 0.1445039288078265$,-0.29544470374523,$-29333912735.359734 1 / cm2 \pm 14347407768.12404 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.738437,251.7044287838944,98.54569922044826,-4.127435191210258,"$6_{3,3} – 6_{2,4}$",$0.4008788227755305 \pm 0.062125331174919286$,0.4008788227755305,$1.8989634981025563 \pm 0.1399099415992554$,1.8989634981025563,$60318777553.22871 1 / cm2 \pm 4444106826.299267 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.811956,251.77793785195843,84.61884597028256,-4.156922474725702,"$5_{3,2} – 5_{2,3}$",$0.5219711216483252 \pm 0.062125331174919286$,0.5219711216483252,$2.6243508406340506 \pm 0.13986909350317164$,2.6243508406340506,$105499254162.87196 1 / cm2 \pm 5622756232.339916 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.866524,251.83249848017854,73.01269358510234,-4.214682573156206,"$4_{3,1} – 4_{2,2}$",$0.38157321959915574 \pm 0.062125331174919286$,0.38157321959915574,$1.5797191002078712 \pm 0.1444248815382751$,1.5797191002078712,$88696369301.98361 1 / cm2 \pm 8109012942.635469 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.89572800000002,251.8616985349092,98.5457663581078,-4.126869324186037,"$6_{3,4} – 6_{2,5}$",$0.5323822753591763 \pm 0.062125331174919286$,0.5323822753591763,$3.532610818764729 \pm 0.1444081373703088$,3.532610818764729,$112204011421.22128 1 / cm2 \pm 4586741400.650889 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.923701,251.88966775593988,114.79305796270836,-4.109248442190687,"$7_{3,5} – 7_{2,6}$",$0.3135213529805923 \pm 0.062125331174919286$,0.3135213529805923,$1.519909764050344 \pm 0.1443921026386413$,1.519909764050344,$40184452600.19372 1 / cm2 \pm 3817540844.5712156 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.984837,251.9507954968662,133.3606739560747,-4.097822139142349,"$8_{3,6} – 8_{2,7}$",$0.3017967227153819 \pm 0.062125331174919286$,0.3017967227153819,$1.3538704429947017 \pm 0.13977313253611204$,1.3538704429947017,$30778266380.590305 1 / cm2 \pm 3177537945.603002 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,251.984837,251.9507954968662,133.3606739560747,-4.097822139142349,"$8_{3,6} – 8_{2,7}$",$0.3019649590737855 \pm 0.0553590767114757$,0.3019649590737855,$1.2701353875078805 \pm 0.12455002795469856$,1.2701353875078805,$28874672239.435856 1 / cm2 \pm 2831462905.431553 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,252.09040900000002,252.0563532347796,154.2480043353765,-4.089809574435199,"$9_{3,7} – 9_{2,8}$",$0.21972687306272265 \pm 0.0553590767114757$,0.21972687306272265,$1.2919595377876312 \pm 0.12449786811497175$,1.2919595377876312,$25820374944.733753 1 / cm2 \pm 2488144203.071001 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,252.252849,252.2187712901982,177.45492635407376,-4.0838040494213885,"$10_{3,8} – 10_{2,9}$",$0.22008074441365155 \pm 0.0553590767114757$,0.22008074441365155,$1.2205913266201454 \pm 0.12849804475051924$,1.2205913266201454,$21795769530.403717 1 / cm2 \pm 2294554866.4884276 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,252.485675,252.45156583692858,202.98050611928,-4.079066158598756,"$11_{3,9} – 11_{2,10}$",$0.17832309824444026 \pm 0.0553590767114757$,0.17832309824444026,$0.98108445622834 \pm 0.12837955214372854$,0.98108445622834,$15851239087.675293 1 / cm2 \pm 2074209780.9011598 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,252.803388,252.7692359159806,230.82457630310674,-4.074932857558138,"$12_{3,10} – 12_{2,11}$",$0.14162500732390748 \pm 0.0553590767114757$,0.14162500732390748,$0.6733845921338031 \pm 0.12414674795682981$,0.6733845921338031,$9939552147.494688 1 / cm2 \pm 1832478927.6045656 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,252.8960553,252.86231248245386,192.9255978157442,-2.8720189268573555,"$28_{4,24} – 27_{4,23}$",$0.09387262030573346 \pm 0.0553590767114757$,0.09387262030573346,$0.18774920552136729 \pm 0.12817122766415323$,0.18774920552136729,$304937821.7565829 1 / cm2 \pm 208172678.3729366 1 / cm2$,False
cyanoacetylene,HC13CCN,$\mathrm{HC^{13}CCN}$,CDMS,52510,253.6190519,253.58436663407545,176.50701931960637,-2.8864739107060435,$28 – 27$,$0.021158750872737553 \pm 0.0553590767114757$,0.021158750872737553,$0.290867150958358 \pm 0.1278058475350076$,0.290867150958358,$491204668.32125026 1 / cm2 \pm 215833340.89498958 1 / cm2$,False
methanol,CH3OH,$\mathrm{CH_3OH}$,CDMS,32504,254.015377,253.98106118419486,20.089268810390934,-4.720814003834445,"$2_{0,2} – 1_{1,1}$",$-0.06974982417358508 \pm 0.05641737266136325$,-0.06974982417358508,$-1.2533741120114847 \pm 0.1259163856072259$,-1.2533741120114847,$-413228006435.96136 1 / cm2 \pm 41513684145.423744 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.5453238,254.5113609277519,98.49120938138273,-4.176507250715983,"$16_{6,11} – 16_{5,12}$",$0.09516611828312457 \pm 0.05641737266136325$,0.09516611828312457,$-0.015824925928049204 \pm 0.125654235886127$,-0.015824925928049204,$-906713844.7647754 1 / cm2 \pm 7199555678.762983 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.59395170000002,254.55998233954332,91.61115395896516,-4.184634145586806,"$15_{6,9} – 15_{5,10}$",$0.04957696050606905 \pm 0.05641737266136325$,0.04957696050606905,$0.09573341732238426 \pm 0.1297503495090631$,0.09573341732238426,$5951647235.111682 1 / cm2 \pm 8066444617.86938 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.5947073,254.5607378387269,91.61119022204582,-4.184632830590921,"$15_{6,10} – 15_{5,11}$",$0.004254797364507373 \pm 0.05641737266136325$,0.004254797364507373,$0.049377156476762975 \pm 0.12562986285115618$,0.049377156476762975,$3069735517.465478 1 / cm2 \pm 7810300948.172239 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.6331943,254.59921970357436,85.16156178799982,-4.194442094550561,"$14_{6,8} – 14_{5,9}$",$-0.0071273590957469934 \pm 0.05641737266136325$,-0.0071273590957469934,$-0.22086307789806434 \pm 0.12561087429494386$,-0.22086307789806434,$-15017659639.868385 1 / cm2 \pm 8540953857.839413 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.6335736,254.599598952966,85.1615799915288,-4.19444143454137,"$14_{6,9} – 14_{5,10}$",$0.017382206484086643 \pm 0.05641737266136325$,0.017382206484086643,$-0.20987155030406648 \pm 0.12973015988703165$,-0.20987155030406648,$-14270307832.5537 1 / cm2 \pm 8821058948.06687 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.6631552,254.62917660602216,79.14243784050258,-4.206571822037031,"$13_{6,7} – 13_{5,8}$",$0.00017344227925428224 \pm 0.05641737266136325$,0.00017344227925428224,$0.11319088323887408 \pm 0.12971509046871574$,0.11319088323887408,$8502697762.84911 1 / cm2 \pm 9743966810.547262 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.66333540000002,254.62935678197888,79.1424464887386,-4.206571508512155,"$13_{6,8} – 13_{5,9}$",$0.00017344227925428224 \pm 0.05641737266136325$,0.00017344227925428224,$0.11319080314480182 \pm 0.12971499868208478$,0.11319080314480182,$8502697641.111808 1 / cm2 \pm 9743966671.038101 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,254.685137,254.65030593491363,30.619016074443316,-3.8147834704835937,"$4_{0,4} – 3_{0,3}$",$0.924879239579986 \pm 0.05641737266136325$,0.924879239579986,$3.530670526017808 \pm 0.12970389479718664$,3.530670526017808,$107619037747.09993 1 / cm2 \pm 3953529010.215524 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.6852449,254.65126335868982,73.55370593210922,-4.221902092921007,"$12_{6,6} – 12_{5,7}$",$0.6198402907835961 \pm 0.05641737266136325$,0.6198402907835961,$3.3707578608340363 \pm 0.1297038398468879$,3.3707578608340363,$283336297451.67554 1 / cm2 \pm 10902535057.320671 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.6853252,254.65134364797575,73.5537097859014,-4.221901953221164,"$12_{6,7} – 12_{5,8}$",$0.6198402907835961 \pm 0.05641737266136325$,0.6198402907835961,$3.3707567980586393 \pm 0.12970379895221212$,3.3707567980586393,$283336295643.60205 1 / cm2 \pm 10902534987.747574 1 / cm2$,False
cyanoacetylene,HC3N,$\mathrm{HC_3N}$,CDMS,51501,254.6995,254.66466697061136,177.25898147880034,-2.8808768507055116,$28 – 27$,$0.26451613535120455 \pm 0.05641737266136325$,0.26451613535120455,$1.4561594999940437 \pm 0.12557817412528968$,1.4561594999940437,$2448342277.1050105 1 / cm2 \pm 211143321.03994018 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.7007554,254.66677178919147,68.39514031366475,-4.241932177282256,"$11_{6,5} – 11_{5,6}$",$0.14926312093225422 \pm 0.05641737266136325$,0.14926312093225422,$0.9929047804881674 \pm 0.1296959412787221$,0.9929047804881674,$95011770952.45163 1 / cm2 \pm 12410697690.646692 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.7007886,254.66680498476177,68.39514190701345,-4.24193211952686,"$11_{6,6} – 11_{5,7}$",$0.14926312093225422 \pm 0.05641737266136325$,0.14926312093225422,$0.9929046510577432 \pm 0.12969592437216568$,0.9929046510577432,$95011770701.24289 1 / cm2 \pm 12410697657.833122 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.7108682,254.6768832398847,63.666653810538364,-4.269052274617346,"$10_{6,4} – 10_{5,5}$",$-0.031106891674930887 \pm 0.05641737266136325$,-0.031106891674930887,$0.4327461055461016 \pm 0.12557256934749936$,0.4327461055461016,$48279871391.78908 1 / cm2 \pm 14009663913.169327 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.71088070000002,254.6768957382169,63.66665441044374,-4.269052252872938,"$10_{6,5} – 10_{5,6}$",$-0.031106891674930887 \pm 0.05641737266136325$,-0.031106891674930887,$0.4327460843079719 \pm 0.12557256318470209$,0.4327460843079719,$48279871343.73008 1 / cm2 \pm 14009663899.223751 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,254.9763556,254.94233521705894,189.500720889288,-2.8549692526317294,"$29_{2,28} – 28_{2,27}$",$0.08970149186758078 \pm 0.05641737266136325$,0.08970149186758078,$0.4713170327404187 \pm 0.12955575483915135$,0.4713170327404187,$722828385.2208216 1 / cm2 \pm 198691264.18358183 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,254.9876522,254.95320503617543,41.05963115705745,-3.327692327813089,"$5_{3,3} – 4_{2,2}$",$0.1754329722502553 \pm 0.05641737266136325$,0.1754329722502553,$0.6330790375767175 \pm 0.12955001518998577$,0.6330790375767175,$15466814634.202375 1 / cm2 \pm 3165048835.7210813 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,255.0712345,255.03720145778118,182.04665502534397,-2.854525246391421,"$28_{2,26} – 27_{2,25}$",$0.018893115228573815 \pm 0.05641737266136325$,0.018893115228573815,$0.20141927507730079 \pm 0.12539515960500386$,0.20141927507730079,$319653446.6855142 1 / cm2 \pm 199002776.42264667 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,255.26492610000003,255.23086721435587,61.695646579200094,-4.401223850717471,"$15_{3,12} – 14_{2,13}$",$0.06084834430837002 \pm 0.05641737266136325$,0.06084834430837002,$0.3355540965644948 \pm 0.1294092953563986$,0.3355540965644948,$34531226029.141815 1 / cm2 \pm 13317261431.09351 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.33953046279288,134.82860838481878,-4.314872028146369,$21 – 20$,$0.2959755724268804 \pm 0.06264771771183082$,0.2959755724268804,$1.7541385552880733 \pm 0.13907760671966796$,1.7541385552880733,$106764625085.75879 1 / cm2 \pm 8464877813.948655 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,255.3744558,255.33953046279288,134.82860838481878,-4.314872028146369,$21 – 20$,$0.30087691444518305 \pm 0.05641737266136325$,0.30087691444518305,$1.79045713614151 \pm 0.1252462704638991$,1.79045713614151,$108975134430.51646 1 / cm2 \pm 7623041560.289826 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,255.8403113,255.80532225179886,62.22309180080113,-3.9334046237738223,"$4_{2,3} – 3_{2,2}$",$0.004950196154863751 \pm 0.06264771771183082$,0.004950196154863751,$-0.05842301338453592 \pm 0.1388243625466286$,-0.05842301338453592,$-2361390256.943298 1 / cm2 \pm 5611119285.927549 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,255.9064752,255.87233071525782,186.34638308032282,-2.8523098636972897,"$28_{3,25} – 27_{3,24}$",$0.03063799482693169 \pm 0.06264771771183082$,0.03063799482693169,$0.1771782132671217 \pm 0.1433401153484832$,0.1771782132671217,$281587180.9003952 1 / cm2 \pm 227808703.1505629 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,256.1652941,256.1302606067354,101.62606880311644,-4.165820167569305,"$4_{3,2} – 3_{3,1}$",$0.03553239652201656 \pm 0.06264771771183082$,0.03553239652201656,$0.2536661130598861 \pm 0.14319529037825246$,0.2536661130598861,$17553529037.72658 1 / cm2 \pm 9909020394.564611 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,256.1768407,256.1418056276077,101.62662295251715,-4.165700193885567,"$4_{3,1} – 3_{3,0}$",$0.06951698488095298 \pm 0.06264771771183082$,0.06951698488095298,$-0.010576994652101195 \pm 0.13864199446222575$,-0.010576994652101195,$-731784909.5461953 1 / cm2 \pm 9592150011.788933 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.2144732,256.1794329809388,278.97552001330763,-4.286113961978985,$15_5 – 14_5$,$-0.05801132406133963 \pm 0.06264771771183082$,-0.05801132406133963,$0.1257039652876102 \pm 0.14316780475221097$,0.1257039652876102,$4999005007.514263 1 / cm2 \pm 5693508325.163937 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.2584265,256.2233802698293,213.9974299318645,-4.266811133002529,$15_4 – 14_4$,$0.06866446702577239 \pm 0.06264771771183082$,0.06866446702577239,$0.4283782677925302 \pm 0.14314324869183956$,0.4283782677925302,$16300772575.11484 1 / cm2 \pm 5446927909.328152 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.2926301,256.2575791921012,163.44318564634736,-4.252372791248942,$15_3 – 14_3$,$0.13848262378129905 \pm 0.06264771771183082$,0.13848262378129905,$0.4569691249641658 \pm 0.14312414547028945$,0.4569691249641658,$8412308753.223178 1 / cm2 \pm 2634761159.9180098 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.31707070000004,256.2820164495736,127.32472836654019,-4.242291677640201,$15_2 – 14_2$,$0.10871384878270451 \pm 0.06264771771183082$,0.10871384878270451,$0.12917461678473768 \pm 0.14311049815532945$,0.12917461678473768,$4647690892.328173 1 / cm2 \pm 5149102628.897131 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.3317388,256.2966825435454,105.65025866471666,-4.236345918058719,$15_1 – 14_1$,$0.05524312567522405 \pm 0.06264771771183082$,0.05524312567522405,$0.504389052786084 \pm 0.14310230892645753$,0.504389052786084,$17903158306.25656 1 / cm2 \pm 5079379254.069101 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,256.3366289,256.30157197476905,98.42481199598967,-4.2343982331903245,$15_0 – 14_0$,$0.24789046897730088 \pm 0.06264771771183082$,0.24789046897730088,$0.6406929349371321 \pm 0.1430995789821098$,0.6406929349371321,$22640333504.61162 1 / cm2 \pm 5056747180.835363 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,256.3959382,256.36172840834473,189.1340517365075,-2.847338507995688,"$29_{1,28} – 28_{1,27}$",$0.008990512279636875 \pm 0.06264771771183082$,0.008990512279636875,$-0.09143978956662058 \pm 0.1430664773035926$,-0.09143978956662058,$-139331399.74813697 1 / cm2 \pm 217997576.7028805 1 / cm2$,False
singly-deuterated formaldehyde,HDCO,$\mathrm{HDCO}$,CDMS,31501,256.585538,256.5504470336422,30.84776800729137,-3.3241689429492185,"$4_{0,4} – 3_{0,3}$",$0.21819568016205754 \pm 0.06264771771183082$,0.21819568016205754,$0.5094276642009702 \pm 0.1384211612509189$,0.5094276642009702,$15278415338.595991 1 / cm2 \pm 4151435310.368214 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,257.1126347,257.0774716472233,62.314799640937274,-3.926961915105973,"$4_{2,2} – 3_{2,1}$",$0.15534503978400305 \pm 0.06264771771183082$,0.15534503978400305,$0.26962220947987053 \pm 0.1426676822667563$,0.26962220947987053,$10844403183.35962 1 / cm2 \pm 5738198906.984542 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,257.1126347,257.0774716472233,62.314799640937274,-3.926961915105973,"$4_{2,2} – 3_{2,1}$",$0.15928278165018803 \pm 0.060834375174085506$,0.15928278165018803,$0.1212608479707262 \pm 0.1385381562635772$,0.1212608479707262,$4877200317.760935 1 / cm2 \pm 5572106339.829073 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,257.239854,257.2055316083406,193.55073705770002,-2.8413246089954742,"$30_{1,30} – 29_{1,29}$",$0.0959488413581254 \pm 0.060834375174085506$,0.0959488413581254,$0.293089408669325 \pm 0.13846964150148586$,0.293089408669325,$428821361.7904516 1 / cm2 \pm 202595994.5290832 1 / cm2$,False
ethyl cyanide,C2H5CN,$\mathrm{C_2H_5CN}$,CDMS,55502,257.3106409,257.27630906355336,193.53758835900385,-2.8409266285300476,"$30_{0,30} – 29_{0,29}$",$0.010886297471268097 \pm 0.060834375174085506$,0.010886297471268097,$-0.011384552441725185 \pm 0.13843154810392416$,-0.011384552441725185,$-16650729.007705575 1 / cm2 \pm 202466122.8796016 1 / cm2$,False
methyl cyanide,CH3CN,$\mathrm{CH_3CN}$,CDMS,41505,257.4481282,257.41291926470313,206.97617600403933,-2.868242281743167,"$14_{4,0} – 13_{4,0}$",$0.1838429123169232 \pm 0.060834375174085506$,0.1838429123169232,$0.7866590938050811 \pm 0.13835762028245424$,0.7866590938050811,$1289987009.9292512 1 / cm2 \pm 226882946.2401329 1 / cm2$,False
methyl cyanide,CH3CN,$\mathrm{CH_3CN}$,CDMS,41505,257.4827919,257.4475782240512,156.98983903339038,-2.8514512810344614,"$14_{3,0} – 13_{-3,0}$",$0.2687412598198037 \pm 0.060834375174085506$,0.2687412598198037,$1.6554464043806956 \pm 0.138338993844021$,1.6554464043806956,$2612400965.710355 1 / cm2 \pm 218307835.37128067 1 / cm2$,False
