mn_tbl,spc_tbl,spc_ltx_tbl,cat_tbl,mt_tbl,freq_tbl,freq_rs_tbl,EU_K_tbl,aij_tbl,qn_tbl,peak_tbl,peak_val,intint_tbl,intint_val,nupper_deg_tbl,in_aces_tbl
sulfur monoxide,34SO,$\mathrm{^{34}SO}$,CDMS,50501,135.77572800000002,135.75761203685593,15.609277087177423,-4.522321192756726,$3_4 – 2_3$,$0.1388089865588503 \pm 0.034185911461844506$,0.1388089865588503,$0.5239909642996396 \pm 0.1042493623044969$,0.5239909642996396,$69446724322.88269 1 / cm2 \pm 13816606044.864374 1 / cm2$,False
sulfur monoxide,34SO,$\mathrm{^{34}SO}$,CDMS,50501,135.77572800000002,135.7702932110568,15.609277087177423,-4.522321192756726,$3_4 – 2_3$,$0.11123530838882362 \pm 0.034185911461844506$,0.11123530838882362,$0.6483562936303796 \pm 0.1042493623024855$,0.6483562936303796,$85929384005.57437 1 / cm2 \pm 13816606044.597797 1 / cm2$,False
cyanodiacetylene,HC5N,$\mathrm{HC_5N}$,CDMS,75503,135.7799619,135.77452694158353,169.43645401835073,-3.5678249703631075,$51 – 50$,$0.076397082371286 \pm 0.034185911461844506$,0.076397082371286,$0.1841705741583355 \pm 0.11056969863033245$,0.1841705741583355,$78951993.83747686 1 / cm2 \pm 47400070.31399364 1 / cm2$,False
cyanoacetylene,HC13CCN,$\mathrm{HC^{13}CCN}$,CDMS,52510,135.88550800000002,135.88006881681684,52.173146765159565,-3.706058929243888,$15 – 14$,$0.1601542783009043 \pm 0.034185911461844506$,0.1601542783009043,$0.876827957189225 \pm 0.10416514070420108$,0.876827957189225,$5158968935.155494 1 / cm2 \pm 612873620.8887821 1 / cm2$,False
cyanoacetylene,HCC13CN,$\mathrm{HCC^{13}CN}$,CDMS,52511,135.898628,135.89273498262463,52.1780927564833,-3.7059102963469837,$15 – 14$,$0.09052821850715509 \pm 0.034185911461844506$,0.09052821850715509,$0.7340811957570604 \pm 0.10415508433565691$,0.7340811957570604,$4318449550.716607 1 / cm2 \pm 612723060.8193136 1 / cm2$,False
cyanoacetylene,HC3N,$\mathrm{HC_3N}$,CDMS,51501,136.4644109,136.44620304890054,52.39545235632786,-3.700411014382006,$15 – 14$,$1.467948982411677 \pm 0.034185911461844506$,1.467948982411677,$6.26973281441819 \pm 0.10372325624719697$,6.26973281441819,$36723339521.22511 1 / cm2 \pm 607532165.7492858 1 / cm2$,False
cyanoacetylene,HC3N,$\mathrm{HC_3N}$,CDMS,51501,136.4644109,136.45894854467016,52.39545235632786,-3.700411014382006,$15 – 14$,$2.284213441108465 \pm 0.034185911461844506$,2.284213441108465,$16.50035765158276 \pm 0.10372325624599021$,16.50035765158276,$96646580356.22342 1 / cm2 \pm 607532165.7422177 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,136.70450390000002,136.69857593716014,94.55939669398374,-5.131361568422367,$8_3 – 7_3$,$0.271687755845401 \pm 0.034185911461844506$,0.271687755845401,$1.888429936184802 \pm 0.10354108794203418$,1.888429936184802,$136497338280.19427 1 / cm2 \pm 7484038796.417449 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,136.7175624,136.71163387090004,58.43420641895747,-5.093489732632262,$8_2 – 7_2$,$0.24753622212884063 \pm 0.034185911461844506$,0.24753622212884063,$2.3493486946696516 \pm 0.10353119827407707$,2.3493486946696516,$311323506378.1615 1 / cm2 \pm 13719417530.206396 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,136.7253995,136.71947063105728,36.75581193864585,-5.072149373156,$8_1 – 7_1$,$0.49971849381048655 \pm 0.034185911461844506$,0.49971849381048655,$3.5849757726105382 \pm 0.1035252638643248$,3.5849757726105382,$452334889805.9036 1 / cm2 \pm 13062316677.274717 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,136.7280122,136.72208321776188,29.52910495045511,-5.065303419089567,$8_0 – 7_0$,$0.46083093215754456 \pm 0.034185911461844506$,0.46083093215754456,$3.7504915291024274 \pm 0.10352328562918102$,3.7504915291024274,$465835621339.6889 1 / cm2 \pm 12858270365.36111 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,137.37120960000001,137.3531098692216,16.48364990592819,-4.438037391344985,"$4_{0,4} – 3_{0,3}$",$0.2780866400783008 \pm 0.03386015888696869$,0.2780866400783008,$1.5652927577923985 \pm 0.10824749566782663$,1.5652927577923985,$174898830982.6323 1 / cm2 \pm 12095092342.854492 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,137.37120960000001,137.36525272657926,16.48364990592819,-4.438037391344985,"$4_{0,4} – 3_{0,3}$",$0.6279797437719173 \pm 0.03386015888696869$,0.6279797437719173,$4.935199301769147 \pm 0.10824749566895356$,4.935199301769147,$551437157201.8774 1 / cm2 \pm 12095092342.98041 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,138.17860000000002,138.16016343212613,15.85725198330514,-4.499627326452246,$3_4 – 2_3$,$0.5985010580947375 \pm 0.03386015888696869$,0.5985010580947375,$2.870964786271033 \pm 0.1076149954928457$,2.870964786271033,$374023821513.0121 1 / cm2 \pm 14019876544.225882 1 / cm2$,False
sulfur monoxide,SO,$\mathrm{SO}$,CDMS,48501,138.17860000000002,138.17306902963784,15.85725198330514,-4.499627326452246,$3_4 – 2_3$,$1.6904373687372887 \pm 0.03386015888696869$,1.6904373687372887,$12.785272940574394 \pm 0.10761499549209441$,12.785272940574394,$1665640995385.2698 1 / cm2 \pm 14019876544.128006 1 / cm2$,False
cyanodiacetylene,HC5N,$\mathrm{HC_5N}$,CDMS,75503,138.441677,138.43613549927286,176.08056055182328,-3.5425198703501493,$52 – 51$,$0.030967739760286307 \pm 0.03386015888696869$,0.030967739760286307,$0.1350443433823268 \pm 0.10741049760694205$,0.1350443433823268,$55696053.24826919 1 / cm2 \pm 44299084.614026435 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,139.3128739,139.29428599090724,12.785801900818845,-5.1895630155028005,"$4_{1,4} – 3_{0,3}$",$0.03377460576329 \pm 0.035334885356421035$,0.03377460576329,$0.11801281989052159 \pm 0.10501727918888418$,0.11801281989052159,$76530967011.47061 1 / cm2 \pm 68103397043.59872 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,139.3128739,139.30683282954485,12.785801900818845,-5.1895630155028005,"$4_{1,4} – 3_{0,3}$",$0.056680366544016945 \pm 0.035334885356421035$,0.056680366544016945,$0.43953729103478917 \pm 0.11138764538418441$,0.43953729103478917,$285038642002.6247 1 / cm2 \pm 72234560806.95749 1 / cm2$,False
formic acid,t-HCOOH,$t-\mathrm{HCOOH}$,CDMS,46506,139.48169910000001,139.46308866529722,26.630477585803522,-4.543200543030865,"$6_{1,5} – 5_{1,4}$",$0.10436139103316236 \pm 0.035334885356421035$,0.10436139103316236,$1.0245470368228202 \pm 0.11125282453249975$,1.0245470368228202,$104094684849.19235 1 / cm2 \pm 11303363625.16442 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,139.4836816,139.46530353452113,29.905804414747408,-4.446173092634156,"$4_{1,3} – 3_{1,2}$",$0.5198110989993509 \pm 0.035334885356421035$,0.5198110989993509,$2.199967236281161 \pm 0.10488867805301035$,2.199967236281161,$86075063009.36786 1 / cm2 \pm 4103833649.6518283 1 / cm2$,False
formic acid,t-HCOOH,$t-\mathrm{HCOOH}$,CDMS,46506,139.48169910000001,139.47565070872162,26.630477585803522,-4.543200543030865,"$6_{1,5} – 5_{1,4}$",$0.517202842608339 \pm 0.035334885356421035$,0.517202842608339,$4.396495145158495 \pm 0.1112528245324998$,4.396495145158495,$446686935912.169 1 / cm2 \pm 11303363625.164425 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,139.4836816,139.4776331227538,29.905804414747408,-4.446173092634156,"$4_{1,3} – 3_{1,2}$",$0.7214835681019224 \pm 0.035334885356421035$,0.7214835681019224,$5.925346317635199 \pm 0.11125124328151342$,5.925346317635199,$231832796976.06967 1 / cm2 \pm 4352772903.797441 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,140.12747399999998,140.1087774023691,39.953178442718155,-4.528598607425202,"$7_{1,7} – 6_{1,6}$",$0.1260121906558602 \pm 0.035334885356421035$,0.1260121906558602,$0.27276997638877776 \pm 0.10440678444645643$,0.27276997638877776,$7813295514.210315 1 / cm2 \pm 2990655611.6202493 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,140.12747399999998,140.12186502071071,39.953178442718155,-4.528598607425202,"$7_{1,7} – 6_{1,6}$",$0.16393485024943177 \pm 0.035334885356421035$,0.16393485024943177,$1.1992065710052273 \pm 0.11074011792659422$,1.1992065710052273,$34350390926.06001 1 / cm2 \pm 3172069294.773666 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,140.1807315,140.1620277964532,46.39613133636881,-3.9011146201666884,$11_10 – 10_9$,$0.023084009569553265 \pm 0.035334885356421035$,0.023084009569553265,$0.10311183523616096 \pm 0.10436711819371806$,0.10311183523616096,$1493432128.4134836 1 / cm2 \pm 1511613163.54657 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,140.1807315,140.17512038893597,46.39613133636881,-3.9011146201666884,$11_10 – 10_9$,$-0.043909700882232526 \pm 0.035334885356421035$,-0.043909700882232526,$0.022559126381502998 \pm 0.1043671181945497$,0.022559126381502998,$326737702.32014686 1 / cm2 \pm 1511613163.5586154 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,140.42382999999998,140.4050938608807,28.03461749856628,-5.002631694876606,"$3_{1,3} – 2_{1,2}$",$-0.03289070191019671 \pm 0.035334885356421035$,-0.03289070191019671,$0.015414373819208531 \pm 0.1105064076053977$,0.015414373819208531,$8490752352.68795 1 / cm2 \pm 60870623183.7578 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,140.42382999999998,140.41727235130824,28.03461749856628,-5.002631694876606,"$3_{1,3} – 2_{1,2}$",$0.03920298325517877 \pm 0.035334885356421035$,0.03920298325517877,$0.1698607952242188 \pm 0.11050640760500566$,0.1698607952242188,$93565003910.97531 1 / cm2 \pm 60870623183.54185 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,140.740375,140.72112716630366,43.90527433033397,-4.377830532285901,"$12_{0,12} – 11_{0,11}$",$0.08407370463318689 \pm 0.034477437417270405$,0.08407370463318689,$0.046595302505096824 \pm 0.10142957860784106$,0.046595302505096824,$1712675444.5512598 1 / cm2 \pm 3728185874.827816 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,140.740375,140.7342720283402,43.90527433033397,-4.377830532285901,"$12_{0,12} – 11_{0,11}$",$0.012646538386601762 \pm 0.034477437417270405$,0.012646538386601762,$0.17645817783765222 \pm 0.10142957860743537$,0.17645817783765222,$6485966866.289762 1 / cm2 \pm 3728185874.8129053 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,140.839502,140.8207103995789,21.922499556312435,-4.275504381766972,"$2_{1,2} – 1_{1,1}$",$0.3800981022986676 \pm 0.034477437417270405$,0.3800981022986676,$0.67643925100861 \pm 0.10135818947574696$,0.67643925100861,$32786562713.630547 1 / cm2 \pm 4912764347.76894 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,140.839502,140.83386451987369,21.922499556312435,-4.275504381766972,"$2_{1,2} – 1_{1,1}$",$1.1029194915117864 \pm 0.034477437417270405$,1.1029194915117864,$7.074336368987512 \pm 0.1013581894753413$,7.074336368987512,$342888400803.59875 1 / cm2 \pm 4912764347.749278 1 / cm2$,False
cyanoacetylene,H13CCCN,$\mathrm{H^{13}CCCN}$,CDMS,52509,141.061778,141.04295674226177,57.545772393823555,-3.6564773889853543,$16 – 15$,$0.02993249740013048 \pm 0.034477437417270405$,0.02993249740013048,$0.17537427109626857 \pm 0.10119847581427595$,0.17537427109626857,$931865083.7849542 1 / cm2 \pm 537726118.8547649 1 / cm2$,False
cyanoacetylene,H13CCCN,$\mathrm{H^{13}CCCN}$,CDMS,52509,141.061778,141.05566109123507,57.545772393823555,-3.6564773889853543,$16 – 15$,$0.0917798571629326 \pm 0.034477437417270405$,0.0917798571629326,$0.5612746993147028 \pm 0.10119847581508735$,0.5612746993147028,$2982377582.719424 1 / cm2 \pm 537726118.8590765 1 / cm2$,False
cyanodiacetylene,HC5N,$\mathrm{HC_5N}$,CDMS,75503,141.1033392,141.09769115907963,182.85242793321856,-3.5176329462532814,$53 – 52$,$-0.040520627367383044 \pm 0.034477437417270405$,-0.040520627367383044,$-0.24242126554069499 \pm 0.10730557717063396$,-0.24242126554069499,$-96245008.4431094 1 / cm2 \pm 42601981.1329081 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,141.43806700000002,141.41919553566186,27.153987212356505,-4.507509689222151,"$7_{0,7} – 6_{0,6}$",$0.06968748785309514 \pm 0.034477437417270405$,0.06968748785309514,$0.3599506030514782 \pm 0.10705162743498786$,0.3599506030514782,$30019189642.848022 1 / cm2 \pm 8927900323.830883 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,141.43806700000002,141.43240556069858,27.153987212356505,-4.507509689222151,"$7_{0,7} – 6_{0,6}$",$0.07901450013187265 \pm 0.034477437417270405$,0.07901450013187265,$0.6350362341717757 \pm 0.10705162743498793$,0.6350362341717757,$52960803460.45776 1 / cm2 \pm 8927900323.830887 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,141.602528,141.58363459234798,13.592631486080048,-4.941050566832587,"$3_{0,3} – 2_{0,2}$",$0.33017637799246685 \pm 0.034477437417270405$,0.33017637799246685,$1.4056446429042464 \pm 0.1069272947843046$,1.4056446429042464,$683242835445.7546 1 / cm2 \pm 51974237189.8678 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,141.602528,141.5959153073218,13.592631486080048,-4.941050566832587,"$3_{0,3} – 2_{0,2}$",$0.5906197974744919 \pm 0.034477437417270405$,0.5906197974744919,$5.237146381758617 \pm 0.1069272947843046$,5.237146381758617,$2545624003605.9985 1 / cm2 \pm 51974237189.8678 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,141.62926199999998,141.61036502534694,34.64897534111584,-4.980485807582884,"$3_{1,2} – 2_{1,1}$",$0.003205027407214721 \pm 0.034477437417270405$,0.003205027407214721,$-0.21547907471637648 \pm 0.10079299099396584$,-0.21547907471637648,$-114737097137.39627 1 / cm2 \pm 53669690264.19551 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,141.62926199999998,141.62264805887142,34.64897534111584,-4.980485807582884,"$3_{1,2} – 2_{1,1}$",$0.058629027087273286 \pm 0.034477437417270405$,0.058629027087273286,$0.047851833855499064 \pm 0.10690711114214863$,0.047851833855499064,$25479877879.128807 1 / cm2 \pm 56925302895.14416 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,142.5016932,142.4826798206574,49.74203422830813,-3.877728459296779,$11_11 – 10_10$,$-0.0041374316498272706 \pm 0.035961974558049364$,-0.0041374316498272706,$0.15751375590364844 \pm 0.1108276468615915$,0.15751375590364844,$2039689987.7198248 1 / cm2 \pm 1435138412.9549577 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,142.5016932,142.49598918619722,49.74203422830813,-3.877728459296779,$11_11 – 10_10$,$-0.007604849532205626 \pm 0.035961974558049364$,-0.007604849532205626,$0.2525211908587959 \pm 0.11082764686159148$,0.2525211908587959,$3269968021.058678 1 / cm2 \pm 1435138412.9549577 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,142.7013249,142.68228488467045,30.407116043114485,-3.694382425672224,"$7_{1,7} – 6_{1,6}$",$0.1295857244533969 \pm 0.035961974558049364$,0.1295857244533969,$0.42797111106913327 \pm 0.11067260477267807$,0.42797111106913327,$5586845167.759955 1 / cm2 \pm 1444748701.9229288 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,142.7013249,142.6951368950179,30.407116043114485,-3.694382425672224,"$7_{1,7} – 6_{1,6}$",$0.1412789115082767 \pm 0.035961974558049364$,0.1412789115082767,$1.1921180555509874 \pm 0.11067260477227918$,1.1921180555509874,$15562216294.03056 1 / cm2 \pm 1444748701.9177215 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,142.768945,142.74989596241548,40.46021778544492,-4.504246209366091,"$7_{1,6} – 6_{1,5}$",$0.1694804045947207 \pm 0.035961974558049364$,0.1694804045947207,$0.9408656833117649 \pm 0.11062018656176675$,0.9408656833117649,$26450496519.82775 1 / cm2 \pm 3109858199.28684 1 / cm2$,False
ketene,H2CCO,$\mathrm{H_2CCO}$,CDMS,42501,142.768945,142.76323028872466,40.46021778544492,-4.504246209366091,"$7_{1,6} – 6_{1,5}$",$0.15721977030209638 \pm 0.035961974558049364$,0.15721977030209638,$0.9657656807815312 \pm 0.11062018656176678$,0.9657656807815312,$27150508549.280777 1 / cm2 \pm 3109858199.2868414 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,142.807657,142.78860279724216,28.262686524067625,-4.980573961211602,"$3_{1,2} – 2_{1,1}$",$0.0604593856034961 \pm 0.035961974558049364$,0.0604593856034961,$0.0772938890614613 \pm 0.10426544035103052$,0.0772938890614613,$41853238917.16364 1 / cm2 \pm 56457844711.953636 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,142.807657,142.80098802903476,28.262686524067625,-4.980573961211602,"$3_{1,2} – 2_{1,1}$",$0.001690047507379909 \pm 0.035961974558049364$,0.001690047507379909,$0.40711241624540095 \pm 0.11059019987362219$,0.40711241624540095,$220443988912.41922 1 / cm2 \pm 59882587270.60722 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,144.2448329,144.22558694113067,43.938936145312134,-3.857622445098544,$11_12 – 10_11$,$0.0561123575742949 \pm 0.0332390284570692$,0.0561123575742949,$0.21715003012137246 \pm 0.10119817548734708$,0.21715003012137246,$2530741951.649823 1 / cm2 \pm 1179398722.593331 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,144.2448329,144.23905911233922,43.938936145312134,-3.857622445098544,$11_12 – 10_11$,$0.06597527730072185 \pm 0.0332390284570692$,0.06597527730072185,$0.3654467321853982 \pm 0.10119817548734703$,0.3654467321853982,$4259043278.5940404 1 / cm2 \pm 1179398722.5933304 1 / cm2$,False
deuterated hydrogen cyanide,DCN,$\mathrm{DCN}$,CDMS,28509,144.82800150000003,144.82075508680808,10.426013377894229,-3.8978591138565784,"$2_{0,0} – 1_{0,0}$",$0.10627862686963012 \pm 0.0332390284570692$,0.10627862686963012,$0.5766558988597402 \pm 0.10079068800120541$,0.5766558988597402,$12387813933.956503 1 / cm2 \pm 2165201624.9262123 1 / cm2$,False
cyanoacetylene,HC13CCN,$\mathrm{HC^{13}CCN}$,CDMS,52510,144.943467,144.93766524762904,59.12926031002974,-3.621131012283082,$16 – 15$,$0.09645449651452545 \pm 0.0332390284570692$,0.09645449651452545,$0.5197968543204773 \pm 0.10071039568135448$,0.5197968543204773,$2688146999.0624475 1 / cm2 \pm 520827214.8532693 1 / cm2$,False
cyanoacetylene,HCC13CN,$\mathrm{HCC^{13}CN}$,CDMS,52511,144.957454,144.95116816174186,59.13496729922968,-3.62088133067818,$16 – 15$,$0.0583651910829669 \pm 0.0332390284570692$,0.0583651910829669,$0.5058107330360627 \pm 0.10070067809637698$,0.5058107330360627,$2614818449.9536943 1 / cm2 \pm 520578101.27663094 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,145.0896055,145.0702468268075,16.04951045663372,-4.169571257250139,"$3_{1,2} – 2_{2,1}$",$0.27366090430656514 \pm 0.0332390284570692$,0.27366090430656514,$2.15665048888953 \pm 0.10060895722088113$,2.15665048888953,$62088237907.290436 1 / cm2 \pm 2896451188.4124975 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,145.0896055,145.08379789804226,16.04951045663372,-4.169571257250139,"$3_{1,2} – 2_{2,1}$",$0.2800376348969781 \pm 0.0332390284570692$,0.2800376348969781,$3.869702734362809 \pm 0.10060895722161871$,3.869702734362809,$111405638159.44186 1 / cm2 \pm 2896451188.433732 1 / cm2$,False
silicon monosulfide,SiS,$\mathrm{SiS}$,CDMS,60506,145.227053,145.22123989633616,31.365268383649838,-4.2966215118282145,$8_0 – 7_0$,$0.06453107683998968 \pm 0.0332390284570692$,0.06453107683998968,$0.43505515228977804 \pm 0.10051373770499536$,0.43505515228977804,$20769065696.03174 1 / cm2 \pm 4798417880.495011 1 / cm2$,False
cyanoacetylene,HC3N,$\mathrm{HC_3N}$,CDMS,51501,145.56095960000002,145.54153803608597,59.38118630843816,-3.6155415637562047,$16 – 15$,$1.1273523240988748 \pm 0.0332390284570692$,1.1273523240988748,$4.998980189574146 \pm 0.10028316626333304$,4.998980189574146,$25739722690.38181 1 / cm2 \pm 516357495.37777984 1 / cm2$,False
cyanoacetylene,HC3N,$\mathrm{HC_3N}$,CDMS,51501,145.56095960000002,145.5551331308258,59.38118630843816,-3.6155415637562047,$16 – 15$,$1.7980751303030795 \pm 0.0332390284570692$,1.7980751303030795,$14.048637702129595 \pm 0.10028316626259556$,14.048637702129595,$72336361601.23755 1 / cm2 \pm 516357495.3739825 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,145.602949,145.58352183362345,10.483491746083008,-4.107264038980866,"$2_{0,2} – 1_{0,1}$",$0.26436808255373906 \pm 0.0332390284570692$,0.26436808255373906,$-0.04125749738319887 \pm 0.10025424631309035$,-0.04125749738319887,$-4352534897.562122 1 / cm2 \pm 10576504475.140842 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,145.602949,145.58352183362345,10.483491746083008,-4.107264038980866,"$2_{0,2} – 1_{0,1}$",$0.27163900683743736 \pm 0.040141905823990826$,0.27163900683743736,$1.0600565568196503 \pm 0.09885686033753632$,1.0600565568196503,$111832598911.48868 1 / cm2 \pm 10429084694.25904 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,145.602949,145.59712085008704,10.483491746083008,-4.107264038980866,"$2_{0,2} – 1_{0,1}$",$0.745651411396823 \pm 0.040141905823990826$,0.745651411396823,$5.260432813931448 \pm 0.12107443270094004$,5.260432813931448,$554958949309.4529 1 / cm2 \pm 12772967992.67273 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,145.602949,145.59712085008704,10.483491746083008,-4.107264038980866,"$2_{0,2} – 1_{0,1}$",$0.7192542602425859 \pm 0.0332390284570692$,0.7192542602425859,$5.162969525829193 \pm 0.10025424631345911$,5.162969525829193,$544676882058.59314 1 / cm2 \pm 10576504475.179747 1 / cm2$,False
carbon monosulfide,C33S,$\mathrm{C^{33}S}$,CDMS,45502,145.7557316,145.74941114576495,13.990505031271386,-4.22752474777396,$3_0 – 2_0$,$0.09962102840893453 \pm 0.040141905823990826$,0.09962102840893453,$0.6384635431311064 \pm 0.12094752128197196$,0.6384635431311064,$15898608226.976246 1 / cm2 \pm 3011757331.445758 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,145.946812,145.92758236656474,45.5294635708174,-5.05138481275833,$12 – 11$,$0.43587163013298996 \pm 0.040141905823990826$,0.43587163013298996,$1.91566283125246 \pm 0.12078917112470836$,1.91566283125246,$357073899932.8039 1 / cm2 \pm 22514745131.298294 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,145.946812,145.94048325988206,45.5294635708174,-5.05138481275833,$12 – 11$,$0.8321308825555709 \pm 0.040141905823990826$,0.8321308825555709,$6.325434451939325 \pm 0.12078917112381762$,6.325434451939325,$1179042319804.571 1 / cm2 \pm 22514745131.13227 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,146.8714748,146.85187837975914,28.32635868943224,-3.6485307602957944,"$7_{0,7} – 6_{0,6}$",$0.15926324067113126 \pm 0.040141905823990826$,0.15926324067113126,$0.763998078905579 \pm 0.12002871540427623$,0.763998078905579,$9506303675.928837 1 / cm2 \pm 1493497758.658245 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,146.8714748,146.8651059634217,28.32635868943224,-3.6485307602957944,"$7_{0,7} – 6_{0,6}$",$0.1639844728464866 \pm 0.040141905823990826$,0.1639844728464866,$1.2965663044180649 \pm 0.12002871540427626$,1.2965663044180649,$16132963375.289074 1 / cm2 \pm 1493497758.6582453 1 / cm2$,False
methyl cyanide,CH3CN,$\mathrm{CH_3CN}$,CDMS,41505,147.1632445,147.15637212757025,60.36508879909547,-3.5990835610201874,"$8_{2,0} – 7_{2,0}$",$0.30154597843141184 \pm 0.040141905823990826$,0.30154597843141184,$2.7767263365897583 \pm 0.1262705305109263$,2.7767263365897583,$13656563733.839422 1 / cm2 \pm 621026827.4928497 1 / cm2$,False
methyl cyanide,CH3CN,$\mathrm{CH_3CN}$,CDMS,41505,147.1717524,147.1648796302601,38.930743070531065,-3.577789698046118,"$8_{1,0} – 7_{1,0}$",$0.4117849789884279 \pm 0.040141905823990826$,0.4117849789884279,$3.6055039439481336 \pm 0.11978381830957997$,3.6055039439481336,$16886151538.446684 1 / cm2 \pm 560999998.6893454 1 / cm2$,False
methyl cyanide,CH3CN,$\mathrm{CH_3CN}$,CDMS,41505,147.1745887,147.16771579780777,31.785481584714567,-3.57092577069787,"$8_{0,0} – 7_{0,0}$",$0.5491220123481927 \pm 0.040141905823990826$,0.5491220123481927,$4.705159506283556 \pm 0.1197815098747716$,4.705159506283556,$21691614124.735012 1 / cm2 \pm 552213859.7026979 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.22314300000002,148.20336623256713,40.39969198460671,-3.6729205242768947,"$7_{2,6} – 6_{2,5}$",$0.12844929658490228 \pm 0.030633416633459948$,0.12844929658490228,$0.5977713721769431 \pm 0.09076200150010294$,0.5977713721769431,$8013115780.857465 1 / cm2 \pm 1216663193.277519 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.22314300000002,148.21671555058433,40.39969198460671,-3.6729205242768947,"$7_{2,6} – 6_{2,5}$",$0.1010084740818191 \pm 0.030633416633459948$,0.1010084740818191,$0.933509808453054 \pm 0.09076200150010287$,0.933509808453054,$12513684204.1445 1 / cm2 \pm 1216663193.2775183 1 / cm2$,False
